"Y","Density"
0.,0.0019479311204371565
0.01,0.001960282446110016
0.02,0.0019726306469220554
0.03,0.0019849753377050063
0.04,0.0019973161431921455
0.05,0.0020096526980659607
0.06,0.0020219846470008965
0.07,0.002034311644701174
0.08,0.0020466333559337334
0.09,0.0020589494555563175
0.1,0.002071259628540736
0.11,0.0020835635699913307
0.12,0.002095860985158705
0.13,0.002108151589448735
0.14,0.002120435108426923
0.15,0.0021327112778181247
0.16,0.0021449798435017177
0.17,0.002157240561502242
0.18,0.0021694931979755984
0.19,0.002181737529190821
0.2,0.0021939733415075172
0.21,0.0022062004313490287
0.22,0.0022184186051713577
0.23,0.0022306276794279603
0.24,0.0022428274805304472
0.25,0.0022550178448052624
0.26,0.002267198618446445
0.27,0.0022793696574644976
0.28,0.0022915308276314837
0.29,0.002303682004422407
0.3,0.002315823072952955
0.31,0.0023279539279136953
0.32,0.0023400744735008
0.33,0.002352184623343385
0.34,0.0023642843004275556
0.35000000000000003,0.0023763734370172204
0.36,0.0023884519745718054
0.37,0.0024005198636609043
0.38,0.002412577063876
0.39,0.0024246235437393147
0.4,0.002436659280609902
0.41000000000000003,0.0024486842605870615
0.42,0.002460698478411164
0.43,0.0024727019373620034
0.44,0.002484694649154736
0.45,0.002496676633833521
0.46,0.0025086479196629657
0.47000000000000003,0.002520608543017439
0.48,0.002532558548268374
0.49,0.002544497987669656
0.5,0.002556426921241154
0.51,0.0025683454166505458
0.52,0.0025802535490934775
0.53,0.0025921514011721927
0.54,0.002604039062772699
0.55,0.0026159166309405735
0.56,0.0026277842097555005
0.5700000000000001,0.0026396419102046416
0.58,0.002651489850054909
0.59,0.0026633281537242594
0.6,0.002675156952152068
0.61,0.0026869763826687064
0.62,0.0026987865888643916
0.63,0.0027105877204573903
0.64,0.0027223799331616825
0.65,0.002734163388554157
0.66,0.0027459382539414268
0.67,0.0027577047022263558
0.68,0.002769462911774358
0.6900000000000001,0.0027812130662795815
0.7000000000000001,0.002792955354631029
0.71,0.0028046899707787074
0.72,0.002816417113599888
0.73,0.00282813698676553
0.74,0.002839849798606979
0.75,0.002851555761982985
0.76,0.0028632550941471028
0.77,0.002874948016615588
0.78,0.002886634755035816
0.79,0.002898315539055304
0.8,0.0029099906021914086
0.81,0.0029216601817017465
0.8200000000000001,0.0029333245184554255
0.8300000000000001,0.002944983856805114
0.84,0.002956638444460035
0.85,0.0029682885323599312
0.86,0.002979934374550042
0.87,0.0029915762280571766
0.88,0.0030032143527669065
0.89,0.003014849011301942
0.9,0.0030264804689017393
0.91,0.0030381089933033747
0.92,0.0030497348546237443
0.93,0.0030613583252431273
0.9400000000000001,0.0030729796796901397
0.9500000000000001,0.003084599194528144
0.96,0.0030962171482431366
0.97,0.0031078338211331315
0.98,0.003119449495199118
0.99,0.003131064454037581
1.,0.0031426789827346396
1.01,0.0031542933677618235
1.02,0.0031659078968735072
1.03,0.0031775228590060593
1.04,0.0031891385441786676
1.05,0.0032007552433959393
1.06,0.0032123732485522297
1.07,0.003223992852337762
1.08,0.0032356143481465207
1.09,0.0032472380299859785
1.1,0.0032588641923886013
1.11,0.0032704931303252326
1.12,0.0032821251391202816
1.1300000000000001,0.0032937605143687817
1.1400000000000001,0.0033053995518552955
1.1500000000000001,0.0033170425474746976
1.16,0.0033286897971548093
1.17,0.0033403415967809156
1.18,0.0033519982421221523
1.19,0.0033636600287597655
1.2,0.0033753272520172404
1.21,0.0033870002068906277
1.22,0.0033986791879891606
1.23,0.0034103644894607956
1.24,0.003422056404936622
1.25,0.003433755227468583
1.26,0.003445461249470737
1.27,0.0034571747626623616
1.28,0.003468896058012871
1.29,0.0034806254256885445
1.3,0.003492363155001045
1.31,0.0035041095343577157
1.32,0.003515864851213663
1.33,0.003527629392025561
1.34,0.0035394034422072205
1.35,0.0035511872860868538
1.36,0.00356298120686604
1.37,0.003574785486580403
1.3800000000000001,0.003586600406061905
1.3900000000000001,0.00359842624490281
1.4000000000000001,0.0036102632814212594
1.41,0.0036221117926284628
1.42,0.003633972054197427
1.43,0.0036458443404332923
1.44,0.0036577289242451455
1.45,0.0036696260771193873
1.46,0.0036815360690945513
1.47,0.003693459168737602
1.48,0.0037053956431216486
1.49,0.0037173457578050886
1.5,0.003729309776812109
1.51,0.0037412879626145695
1.52,0.003753280576115196
1.53,0.0037652878766320885
1.54,0.0037773101218845045
1.55,0.0037893475679798964
1.56,0.0038014004694021525
1.57,0.003813469079001055
1.58,0.003825553647982906
1.59,0.0038376544259022707
1.6,0.003849771660654862
1.61,0.003861905598471486
1.62,0.0038740564839130575
1.6300000000000001,0.0038862245598666554
1.6400000000000001,0.0038984100675425477
1.6500000000000001,0.003910613246472225
1.6600000000000001,0.003922834334507353
1.67,0.003935073567819673
1.68,0.003947331180901768
1.69,0.003959607406568699
1.7,0.003971902475960503
1.71,0.003984216618545446
1.72,0.003996550062124122
1.73,0.004008903032834309
1.74,0.00402127575515646
1.75,0.004033668451920021
1.76,0.004046081344310339
1.77,0.004058514651876293
1.78,0.00407096859253849
1.79,0.00408344338259811
1.8,0.004095939236746284
1.81,0.004108456368074088
1.82,0.0041209949880829915
1.83,0.004133555306695873
1.84,0.00414613753226849
1.85,0.004158741871601394
1.86,0.004171368529952325
1.87,0.004184017711048975
1.8800000000000001,0.004196689617102152
1.8900000000000001,0.004209384448819353
1.9000000000000001,0.004222102405418622
1.9100000000000001,0.004234843684642791
1.92,0.004247617694189186
1.93,0.004260405960815821
1.94,0.004273218140023481
1.95,0.0042860459318336515
1.96,0.004298906739724277
