"Y","Density"
-3.94,0.0006721705095851896
-3.93,0.0006725433440067468
-3.92,0.0006729227638916727
-3.91,0.0006733088250352239
-3.9,0.0006737015832924553
-3.89,0.0006741010945748576
-3.88,0.0006745074148469748
-3.87,0.0006749206001230002
-3.86,0.0006753407064633506
-3.85,0.0006757677899712231
-3.84,0.0006762019067891289
-3.83,0.0006766431130954118
-3.8200000000000003,0.0006770914651007435
-3.81,0.0006775470190446063
-3.8000000000000003,0.0006780098311917501
-3.79,0.0006784799578286373
-3.7800000000000002,0.0006789574552598686
-3.77,0.0006794423798045919
-3.7600000000000002,0.0006799347877928931
-3.75,0.000680434735562174
-3.74,0.0006809422794535105
-3.73,0.0006814574758079987
-3.72,0.0006819803809630835
-3.71,0.0006825110512488756
-3.7,0.0006830495429844513
-3.69,0.0006835959124741388
-3.68,0.0006841502160037957
-3.67,0.0006847125098370666
-3.66,0.0006852828502116352
-3.65,0.0006858612933354591
-3.64,0.0006864478953827431
-3.63,0.0006870427124912137
-3.62,0.0006876458007566663
-3.61,0.0006882572162303065
-3.6,0.0006888770149146373
-3.59,0.0006895052527263591
-3.58,0.0006901419856256454
-3.5700000000000003,0.000690787269412647
-3.56,0.0006914411598567252
-3.5500000000000003,0.0006921037126593343
-3.54,0.0006927749834501581
-3.5300000000000002,0.0006934550277832385
-3.52,0.0006941439011331062
-3.5100000000000002,0.0006948416588908933
-3.5,0.0006955483563604546
-3.49,0.0006962640487868853
-3.48,0.0006969887912228133
-3.47,0.0006977226387194806
-3.46,0.0006984656461926999
-3.45,0.0006992178684515309
-3.44,0.0006999793601943781
-3.43,0.0007007501760050838
-3.42,0.0007015303703490311
-3.41,0.0007023199975692363
-3.4,0.0007031191118824487
-3.39,0.0007039277673752493
-3.38,0.0007047460180001515
-3.37,0.0007055739175717024
-3.36,0.0007064115197625917
-3.35,0.0007072588780997586
-3.34,0.000708116045960505
-3.33,0.0007089830765686149
-3.3200000000000003,0.0007098600229904758
-3.31,0.0007107469381312074
-3.3000000000000003,0.0007116438747307974
-3.29,0.000712550885360242
-3.2800000000000002,0.0007134680224176949
-3.27,0.000714395338124625
-3.2600000000000002,0.000715332884521982
-3.25,0.0007162807134663693
-3.24,0.0007172388766262303
-3.23,0.0007182074254780423
-3.22,0.0007191864113025206
-3.21,0.0007201758851808389
-3.2,0.0007211758979908528
-3.19,0.0007221865004033469
-3.18,0.0007232077428782855
-3.17,0.000724239675661083
-3.16,0.0007252823487788861
-3.15,0.000726335812036872
-3.14,0.0007274001150145613
-3.13,0.0007284753070621475
-3.12,0.0007295614372968438
-3.11,0.0007306585545992469
-3.1,0.0007317667076097154
-3.09,0.0007328859447247747
-3.08,0.0007340163140935317
-3.0700000000000003,0.0007351578636141144
-3.06,0.0007363106409301345
-3.0500000000000003,0.0007374746934271603
-3.04,0.0007386500682292243
-3.0300000000000002,0.0007398368121953426
-3.02,0.000741034971916062
-3.0100000000000002,0.0007422445937100296
-3.,0.0007434657236205833
-2.99,0.0007446984074123707
-2.98,0.0007459426905679818
-2.97,0.0007471986182846611
-2.96,0.0007484662354709224
-2.95,0.0007497455867433272
-2.94,0.0007510367164232193
-2.93,0.0007523396685334974
-2.92,0.0007536544867954181
-2.91,0.0007549812146254308
-2.9,0.0007563198951320392
-2.89,0.0007576705711126919
-2.88,0.0007590332850507069
-2.87,0.0007604080791122256
-2.86,0.0007617949951431966
-2.85,0.0007631940746663974
-2.84,0.0007646053588784817
-2.83,0.0007660288886470667
-2.82,0.0007674647045078492
-2.81,0.0007689128466617587
-2.8000000000000003,0.0007703733554966768
-2.79,0.0007718462695073868
-2.7800000000000002,0.0007733316283781073
-2.77,0.0007748294709429695
-2.7600000000000002,0.0007763398356876417
-2.75,0.0007778627607466926
-2.74,0.0007793982839010065
-2.73,0.0007809464425752286
-2.72,0.0007825072738352531
-2.71,0.0007840808143857476
-2.7,0.0007856671005677238
-2.69,0.0007872661683561418
-2.68,0.0007888780533580948
-2.67,0.0007905027908083703
-2.66,0.0007921404155703621
-2.65,0.0007937909621317371
-2.64,0.0007954544646027759
-2.63,0.0007971309567142366
-2.62,0.000798820471815261
-2.61,0.00080052304285681
-2.6,0.0008022387024475976
-2.59,0.0008039674827654069
-2.58,0.0008057094156134785
-2.57,0.0008074645324018144
-2.56,0.0008092328641490069
-2.5500000000000003,0.0008110144414780385
-2.54,0.0008128092946151597
-2.5300000000000002,0.0008146174533882135
-2.52,0.0008164389472250031
-2.5100000000000002,0.0008182738051517122
-2.5,0.0008201220557913752
-2.49,0.000821983727362389
-2.48,0.0008238588476770877
-2.47,0.0008257474441403541
-2.46,0.0008276495437482939
-2.45,0.0008295651730869482
-2.44,0.0008314943583458093
-2.43,0.0008334371252576469
-2.42,0.0008353934972479235
-2.41,0.0008373635030567483
-2.4,0.0008393471653325353
-2.39,0.0008413445081769413
-2.38,0.0008433555552740518
-2.37,0.0008453803298895231
-2.36,0.0008474188548697721
-2.35,0.000849471152641226
-2.34,0.0008515372452096229
-2.33,0.0008536171541593673
-2.32,0.0008557109006529413
-2.31,0.0008578185054303722
-2.3000000000000003,0.0008599399888087523
-2.29,0.0008620753706818187
-2.2800000000000002,0.0008642246705195837
-2.27,0.0008663879073680266
-2.2600000000000002,0.0008685650998488383
-2.25,0.0008707562661592249
-2.24,0.0008729614240717647
-2.23,0.0008751805909343268
-2.22,0.0008774137836700422
-2.21,0.0008796610187773365
-2.2,0.0008819223123300148
-2.19,0.0008841976799774096
-2.18,0.0008864871369445841
-2.17,0.0008887906980325922
-2.16,0.0008911083776187978
-2.15,0.0008934401896572537
-2.14,0.0008957861476791357
-2.13,0.0008981462647932375
-2.12,0.0009005205536865228
-2.11,0.0009029090266247348
-2.1,0.0009053116954530699
-2.09,0.000907728571596901
-2.08,0.0009101596660625689
-2.07,0.000912604989438225
-2.06,0.0009150645518947368
-2.05,0.0009175383631866539
-2.04,0.0009200264326532267
-2.0300000000000002,0.0009225287753217009
-2.02,0.000925045387641552
-2.0100000000000002,0.0009275762836742026
-2.,0.00093012147110901
-1.99,0.0009326809572260238
-1.98,0.0009352547488973601
-1.97,0.0009378428525886369
-1.96,0.0009404452743604643
-1.95,0.0009430620198700002
-1.94,0.0009456930943725572
-1.93,0.0009483385027232733
-1.92,0.0009509982493823042
-1.9100000000000001,0.000953672338402715
-1.9000000000000001,0.0009563607734532138
-1.8900000000000001,0.000959063557806096
-1.8800000000000001,0.0009617806943427011
-1.87,0.0009645121855554314
-1.86,0.0009672580335498267
-1.85,0.0009700182400467
-1.84,0.0009727928063843257
-1.83,0.0009755817335206897
-1.82,0.0009783850220357936
-1.81,0.0009812026721340182
-1.8,0.00098403468364654
-1.79,0.0009868810560338104
-1.78,0.0009897417883880837
-1.77,0.0009926168794360073
-1.76,0.0009955063275412651
-1.75,0.0009984101307072757
-1.74,0.0010013282865799491
-1.73,0.0010042607924504962
-1.72,0.0010072076452582925
-1.71,0.0010101688415937973
-1.7,0.0010131443777015303
-1.69,0.0010161342494830964
-1.68,0.0010191384525002685
-1.67,0.0010221569819781214
-1.6600000000000001,0.001025189832808224
-1.6500000000000001,0.001028236999551872
-1.6400000000000001,0.0010312984764433916
-1.6300000000000001,0.0010343742573934766
-1.62,0.0010374643359925893
-1.61,0.0010405687055144116
-1.6,0.0010436873589193376
-1.59,0.0010468202888580325
-1.58,0.0010499674876750292
-1.57,0.0010531289474123794
-1.56,0.001056304659813352
-1.55,0.0010594946163261898
-1.54,0.0010626988081079002
-1.53,0.0010659172260281064
-1.52,0.0010691498606729376
-1.51,0.0010723967023489787
-1.5,0.0010756577410872502
-1.49,0.0010789329666472526
-1.48,0.0010822223685210408
-1.47,0.0010855259359373597
-1.46,0.001088843657865809
-1.45,0.0010921755230210665
-1.44,0.0010955215198671495
-1.43,0.0010988816366217175
-1.42,0.0011022558612604236
-1.41,0.001105644181521309
-1.4000000000000001,0.0011090465849092324
-1.3900000000000001,0.0011124630587003494
-1.3800000000000001,0.0011158935899466288
-1.37,0.0011193381654804127
-1.36,0.001122796771919011
-1.35,0.0011262693956693467
-1.34,0.0011297560229326237
-1.33,0.0011332566397090548
-1.32,0.0011367712318026053
-1.31,0.001140299784828395
-1.3,0.0011438422842071844
-1.29,0.0011473987151856397
-1.28,0.0011509690628310426
-1.27,0.0011545533120387542
-1.26,0.0011581514475371868
-1.25,0.0011617634538928165
-1.24,0.0011653893155138045
-1.23,0.0011690290166607188
-1.22,0.0011726825414431464
-1.21,0.001176349873830507
-1.2,0.0011800309976557973
-1.19,0.0011837258966207887
-1.18,0.0011874345543012549
-1.17,0.0011911569541522297
-1.16,0.0011948930795132925
-1.1500000000000001,0.0011986427233912657
-1.1400000000000001,0.0012024062536623898
-1.1300000000000001,0.001206183640432779
-1.12,0.0012099744991074734
-1.11,0.001213778998445283
-1.1,0.0012175971212056015
-1.09,0.0012214288500701194
-1.08,0.0012252741676483233
-1.07,0.0012291330564830076
-1.06,0.0012330054990558168
-1.05,0.0012368914777928068
-1.04,0.0012407909750700218
-1.03,0.001244703973219102
-1.02,0.0012486304545329032
-1.01,0.0012525704012711354
-1.,0.0012565237956660312
-0.99,0.001260490619928012
-0.98,0.0012644708562513933
-0.97,0.001268464486820089
-0.96,0.0012724714938133423
-0.9500000000000001,0.0012764918594114663
-0.9400000000000001,0.0012805255658016046
-0.93,0.0012845725951834972
-0.92,0.001288632929775271
-0.91,0.0012927065518192303
-0.9,0.001296793443587672
-0.89,0.0013008935873887015
-0.88,0.001305006965572066
-0.87,0.0013091335605349924
-0.86,0.0013132733547280425
-0.85,0.0013174263306609672
-0.84,0.0013215924709085748
-0.8300000000000001,0.0013257717581166076
-0.8200000000000001,0.00132996417500762
-0.81,0.001334169704386863
-0.8,0.0013383883291481864
-0.79,0.0013426200322799234
-0.78,0.0013468647968708008
-0.77,0.001351122606115842
-0.76,0.0013553934433222703
-0.75,0.0013596772919154234
-0.74,0.0013639741354446635
-0.73,0.001368283957589287
-0.72,0.0013726067421644403
-0.71,0.0013769424731270294
-0.7000000000000001,0.0013812911345816316
-0.6900000000000001,0.0013856527107864063
-0.68,0.0013900271861589995
-0.67,0.0013944145452824495
-0.66,0.001398814772911089
-0.65,0.0014032278539764392
-0.64,0.0014076537735931021
-0.63,0.0014120925170635638
-0.62,0.0014165440698883593
-0.61,0.0014210084177656045
-0.6,0.0014254855466010324
-0.59,0.0014299754425128298
-0.58,0.0014344780918374787
-0.5700000000000001,0.0014389934811356098
-0.56,0.0014435215971978263
-0.55,0.0014480624270505318
-0.54,0.0014526159579617399
-0.53,0.0014571821774468758
-0.52,0.0014617610732745648
-0.51,0.0014663526334724143
-0.5,0.0014709568463327708
-0.49,0.0014755737004184745
-0.48,0.0014802031845688281
-0.47000000000000003,0.0014848452878983079
-0.46,0.0014894999998217716
-0.45,0.0014941673100412542
-0.44,0.0014988472085827476
-0.43,0.0015035396857087852
-0.42,0.0015082447320538767
-0.41000000000000003,0.0015129623385500587
-0.4,0.0015176924964509298
-0.39,0.001522435197337239
-0.38,0.0015271904331224553
-0.37,0.00153195819605832
-0.36,0.0015367384787403713
-0.35000000000000003,0.0015415312741134614
-0.34,0.0015463365754772415
-0.33,0.001551154376491626
-0.32,0.0015559846711822466
-0.31,0.0015608274539458706
-0.3,0.0015656827195558026
-0.29,0.0015705504631672662
-0.28,0.0015754306803227533
-0.27,0.001580323366957363
-0.26,0.0015852285194041
-0.25,0.0015901461343991626
-0.24,0.0015950762090871996
-0.23,0.0016000187410265408
-0.22,0.0016049737281944036
-0.21,0.0016099411689920744
-0.2,0.0016149210622500622
-0.19,0.0016199134072332237
-0.18,0.0016249182036458657
-0.17,0.0016299354517618635
-0.16,0.0016349651519336809
-0.15,0.0016400073053352443
-0.14,0.0016450619134791033
-0.13,0.00165012897834234
-0.12,0.0016552085023715014
-0.11,0.0016603004884874965
-0.1,0.001665404940090473
-0.09,0.0016705218610646596
-0.08,0.0016756512557831742
-0.07,0.0016807931291128112
-0.06,0.0016859474864187917
-0.05,0.0016911143335694837
-0.04,0.0016962936769410939
-0.03,0.0017014855234223224
-0.02,0.0017066898802273927
-0.01,0.001711906755662498
0.,0.0017171361579944517
0.01,0.0017223780962079113
0.02,0.0017276325798228575
0.03,0.001732899618899055
0.04,0.0017381792240404937
0.05,0.00174347140639979
0.06,0.0017487761776825584
0.07,0.0017540935501517512
0.08,0.001759423536631959
0.09,0.0017647661505136897
0.1,0.0017701214057576015
0.11,0.0017754893168987133
0.12,0.0017808698990505775
0.13,0.001786263167909415
0.14,0.0017916691397582274
0.15,0.0017970878314708654
0.16,0.00180251926051607
0.17,0.0018079634449614792
0.18,0.001813420403477599
0.19,0.0018188901553417413
0.2,0.0018243727204419308
0.21,0.0018298681192807779
0.22,0.0018353763729793123
0.23,0.0018408975032807925
0.24,0.0018464315325544742
0.25,0.0018519784837993485
0.26,0.0018575383806478478
0.27,0.0018631112473695153
0.28,0.0018686971088746405
0.29,0.0018742959907178695
0.3,0.0018799079191017703
0.31,0.0018855329208803742
0.32,0.0018911710235626808
0.33,0.0018968222553161298
0.34,0.0019024866449700417
0.35000000000000003,0.0019081642220190233
0.36,0.0019138550166263445
0.37,0.001919559059627277
0.38,0.0019252763825324112
0.39,0.0019310070175309257
0.4,0.0019367509974938383
0.41000000000000003,0.0019425083559772207
0.42,0.0019482791272253828
0.43,0.001954063346174016
0.44,0.001959861048453329
0.45,0.0019656722703911157
0.46,0.0019714970490158396
0.47000000000000003,0.001977335422059641
0.48,0.0019831874279613425
0.49,0.0019890531058694245
0.5,0.0019949324956449487
0.51,0.002000825637864482
0.52,0.002006732573822964
0.53,0.0020126533455365643
0.54,0.0020185879957454987
0.55,0.00202453656791683
0.56,0.002030499106247229
0.5700000000000001,0.002036475655665707
0.58,0.002042466261836334
0.59,0.002048470971160918
0.6,0.002054489830781657
0.61,0.00206052288858377
0.62,0.0020665701931981036
0.63,0.0020726317940037054
0.64,0.0020787077411303693
0.65,0.0020847980854611717
0.66,0.002090902878634967
0.67,0.0020970221730488643
0.68,0.0021031560218606805
0.6900000000000001,0.0021093044789913654
0.7000000000000001,0.0021154675991274124
0.71,0.0021216454377232393
0.72,0.002127834016941837
0.73,0.0021340454983625416
0.74,0.0021402678327257967
0.75,0.002146505115093165
0.76,0.0021527574047936478
0.77,0.002159024761938004
0.78,0.0021653072474209787
0.79,0.0021716049229235164
0.8,0.002177917850914959
0.81,0.002184246094655214
0.8200000000000001,0.0021905897181969157
0.8300000000000001,0.0021969487863875625
0.84,0.002203323364871641
0.85,0.0022097135200927253
0.86,0.002216119319295571
0.87,0.002222540830528184
0.88,0.0022289781226438763
0.89,0.0022354312653033092
0.9,0.002241900328976521
0.91,0.002248385384944941
0.92,0.002254886505303381
0.93,0.002261403762962035
0.9400000000000001,0.0022679372316484433
0.9500000000000001,0.0022744869859094557
0.96,0.0022810531011131898
0.97,0.0022876356534509553
0.98,0.002294234719939199
0.99,0.002300850378421415
1.,0.002307482707570057
1.01,0.0023141317868884395
1.02,0.0023207976967126263
1.03,0.002327480518213322
1.04,0.0023341803333977442
1.05,0.002340897225111495
1.06,0.0023476312770404294
1.07,0.0023543825737125075
1.08,0.0023611512004996604
1.09,0.0023679372436196193
1.1,0.00237474079013778
1.11,0.0023815619279690422
1.12,0.002388400745879635
1.1300000000000001,0.0023952573334889687
1.1400000000000001,0.002402131781271464
1.1500000000000001,0.002409024180558386
1.16,0.0024159346235396767
1.17,0.0024228632032657913
1.18,0.0024298100136495287
1.19,0.002436775149467869
1.2,0.0024437587063638124
1.21,0.0024507607808482096
1.22,0.0024577814703016124
1.23,0.002464820872976114
1.24,0.0024718790879972
1.25,0.0024789562153656017
1.26,0.0024860523559591566
1.27,0.0024931676115346694
1.28,0.0025003020847297833
1.29,0.0025074558790648604
1.3,0.0025146290989448645
1.31,0.0025218218496612537
1.32,0.0025290342373938857
1.33,0.00253626636921292
1.34,0.002543518353080751
1.35,0.0025507902978539236
1.36,0.002558082313285091
1.37,0.0025653945100249545
1.3800000000000001,0.0025727269996242267
1.3900000000000001,0.002580079894535633
1.4000000000000001,0.002587453308115864
1.41,0.002594847354627616
1.42,0.002602262149241586
1.43,0.002609697808038516
1.44,0.002617154448011237
1.45,0.0026246321870667384
1.46,0.00263213114402824
1.47,0.0026396514386373025
1.48,0.002647193191555936
1.49,0.0026547565243687323
1.5,0.0026623415595850206
1.51,0.0026699484206410434
1.52,0.0026775772319021385
1.53,0.002685228118664957
1.54,0.002692901207159701
1.55,0.002700596624552361
1.56,0.0027083144989470146
1.57,0.0027160549611776994
1.58,0.00272381813586278
1.59,0.002731604159303216
1.6,0.0027394131615890074
1.61,0.0027472452755495495
1.62,0.00275510063496646
1.6300000000000001,0.0027629793745760174
1.6400000000000001,0.0027708816300716413
1.6500000000000001,0.002778807538106383
1.6600000000000001,0.0027867572362954467
1.67,0.0027947308632187444
1.68,0.0028027285584234706
1.69,0.0028107504624267166
1.7,0.002818796716718105
1.71,0.0028268674637624462
1.72,0.0028349628469986495
1.73,0.002843083010857511
1.74,0.0028512281007420544
1.75,0.002859398263045135
1.76,0.0028675936288965836
1.77,0.0028758143954260946
1.78,0.0028840606632460322
1.79,0.0028923325989744274
1.8,0.002900630353977882
1.81,0.0029089540806265706
1.82,0.0029173039322972563
1.83,0.0029256800633763354
1.84,0.0029340826292629366
1.85,0.0029425117863720396
1.86,0.002950967692137629
1.87,0.0029594505050158973
1.8800000000000001,0.0029679603844884744
1.8900000000000001,0.0029764974910656914
1.9000000000000001,0.0029850619862898894
1.9100000000000001,0.0029936540327387693
1.92,0.0030022737940287544
1.93,0.003010921434818425
1.94,0.003019597120811978
1.95,0.003028301018762705
1.96,0.0030370332964765514
1.97,0.003045794122815664
1.98,0.0030545836677020374
1.99,0.0030634021021211373
2.,0.003072249598125619
2.0100000000000002,0.003081126328839047
2.02,0.00309003246845968
2.0300000000000002,0.003098968192264282
2.04,0.0031079336766119854
2.05,0.003116929098948186
2.06,0.003125954637808487
2.07,0.003135010472822683
2.08,0.0031440967847187855
2.09,0.0031532137553270828
2.1,0.003162361567584261
2.11,0.003171540405537547
2.12,0.0031807504543489165
2.13,0.0031899919002993183
2.14,0.0031992649307929564
2.15,0.0032085697343616293
2.16,0.003217906500669086
2.17,0.0032272754205154358
2.18,0.00323667668584161
2.19,0.003246110489733852
2.2,0.003255577026428274
2.21,0.003265076491315423
2.22,0.0032746090809449256
2.23,0.003284174993030156
2.24,0.003293774426452952
2.25,0.003303407581278034
2.2600000000000002,0.003313074658719269
2.27,0.003322775861202212
2.2800000000000002,0.0033325113923306044
2.29,0.0033422814569009068
2.3000000000000003,0.0033520862609072674
2.31,0.003361926011546548
2.32,0.0033718009172233904
2.33,0.003381711187555329
2.34,0.003391657033377945
2.35,0.0034016386667500634
2.36,0.0034116563009590007
2.37,0.0034217101505258345
2.38,0.0034318004312107473
2.39,0.0034419273600183827
2.4,0.0034520911552032704
2.41,0.003462292036275269
2.42,0.0034725302240050738
2.43,0.0034828059404297465
2.44,0.003493119408858303
2.45,0.0035034708538773346
2.46,0.003513860501356667
2.47,0.003524288578455067
2.48,0.0035347553136259916
2.49,0.0035452609366233663
2.5,0.0035558056785074156
2.5100000000000002,0.003566389771650529
2.52,0.003577013449743153
2.5300000000000002,0.0035876769333557843
2.54,0.0035983804877908893
2.5500000000000003,0.0036091243362218104
2.56,0.0036199087176707273
2.57,0.0036307338725079805
2.58,0.003641600042458221
2.59,0.003652507470606571
2.6,0.0036634564014048337
2.61,0.0036744470806777145
2.62,0.0036854797556291133
2.63,0.0036965546748484184
2.64,0.0037076720883168616
2.65,0.0037188325048851793
2.66,0.003730035660614942
2.67,0.003741282068959467
2.68,0.0037525719855314764
2.69,0.0037639056673677072
2.7,0.003775283372935468
2.71,0.003786705362139158
2.72,0.0037981718963268833
2.73,0.0038096832382970664
2.74,0.0038212396523050803
2.75,0.00383284140406992
2.7600000000000002,0.0038444887607809006
2.77,0.0038561819911043646
2.7800000000000002,0.0038679213651904294
2.79,0.003879707154679752
2.8000000000000003,0.0038915396327103132
2.81,0.003903419073924221
2.82,0.003915345754474536
2.83,0.003927319952032131
2.84,0.003939341945792532
2.85,0.00395141201648283
2.86,0.003963530446368534
2.87,0.003975697519260523
2.88,0.003987913520521955
2.89,0.004000178737075212
2.9,0.004012493457408834
2.91,0.004024857971584494
2.92,0.004037272359731484
2.93,0.004049737549615276
2.94,0.00406225320152303
2.95,0.004074819823390363
2.96,0.004087437713249296
2.97,0.004100107170746921
2.98,0.004112828497152357
2.99,0.004125601995363798
3.,0.0041384279699154805
3.0100000000000002,0.0041513067269847
3.02,0.004164238574398792
3.0300000000000002,0.004177223821642135
3.04,0.004190262972545674
3.0500000000000003,0.004203355953037334
3.06,0.004216503271830725
3.0700000000000003,0.0042297052451081285
3.08,0.004242962190743703
3.09,0.004256274428310358
3.1,0.0042696422790867335
3.11,0.00428306606606404
3.12,0.004296546113952953
3.13,0.0043100827491904725
3.14,0.004323676299946741
3.15,0.004337327096131856
3.16,0.00435103546940265
3.17,0.004364801753169439
3.18,0.004378626282602752
3.19,0.004392509394639997
3.2,0.00440645142799215
3.21,0.004420452723150343
3.22,0.004434513622392474
3.23,0.004448634469789706
3.24,0.0044628156112130266
3.25,0.004477057394339632
3.2600000000000002,0.004491360168659406
3.27,0.004505724285481218
3.2800000000000002,0.004520150097939282
3.29,0.004534637960999382
